Name,Category,Attribute,OEC value,EU value,NASA value,source
Kepler-681,star,Metallicity [Fe/H] errorplus,0.15,0.151,,Kepler-681.xml
Kepler-681,star,Temperature [K] errorminus,62.1,62.09,,Kepler-681.xml
Kepler-682,star,Metallicity [Fe/H] errorminus,0.17,0.172,,Kepler-682.xml
Kepler-682,star,Metallicity [Fe/H] errorplus,0.14,0.143,,Kepler-682.xml
Kepler-682,star,Temperature [K] errorminus,82.2,82.16,,Kepler-682.xml
Kepler-682,star,Temperature [K] errorplus,84.6,84.63,,Kepler-682.xml
Kepler-683,star,Metallicity [Fe/H] errorminus,0.18,0.181,,Kepler-683.xml
Kepler-683,star,Metallicity [Fe/H] errorplus,0.14,0.144,,Kepler-683.xml
Kepler-683,star,Temperature [K] errorminus,149.4,149.37,,Kepler-683.xml
Kepler-683,star,Temperature [K] errorplus,140.9,140.91,,Kepler-683.xml
Kepler-684,star,Metallicity [Fe/H] errorminus,0.19,0.194,,Kepler-684.xml
Kepler-684,star,Metallicity [Fe/H] errorplus,0.16,0.161,,Kepler-684.xml
Kepler-684,star,Temperature [K] errorminus,118.7,118.74,,Kepler-684.xml
Kepler-684,star,Temperature [K] errorplus,123.7,123.67,,Kepler-684.xml
Kepler-685,star,Metallicity [Fe/H] errorminus,0.15,0.154,,Kepler-685.xml
Kepler-685,star,Metallicity [Fe/H] errorplus,0.14,0.145,,Kepler-685.xml
Kepler-685,star,Temperature [K] errorminus,126.2,126.15,,Kepler-685.xml
Kepler-685,star,Temperature [K] errorplus,94.4,94.44,,Kepler-685.xml
Kepler-686,star,Metallicity [Fe/H] errorminus,0.18,0.184,,Kepler-686.xml
Kepler-686,star,Metallicity [Fe/H] errorplus,0.15,0.152,,Kepler-686.xml
Kepler-686,star,Temperature [K] errorminus,112.8,112.79,,Kepler-686.xml
Kepler-686,star,Temperature [K] errorplus,155.1,155.14,,Kepler-686.xml
Kepler-687,star,Metallicity [Fe/H] errorplus,0.14,0.144,,Kepler-687.xml
Kepler-687,star,Temperature [K] errorminus,64.0,63.99,,Kepler-687.xml
Kepler-688,star,Metallicity [Fe/H] errorminus,0.17,0.167,,Kepler-688.xml
Kepler-688,star,Metallicity [Fe/H] errorplus,0.13,0.133,,Kepler-688.xml
Kepler-688,star,Temperature [K] errorminus,199.2,199.21,,Kepler-688.xml
Kepler-688,star,Temperature [K] errorplus,152.5,152.52,,Kepler-688.xml
Kepler-689,star,Metallicity [Fe/H] errorminus,0.18,0.184,,Kepler-689.xml
Kepler-689,star,Metallicity [Fe/H] errorplus,0.14,0.144,,Kepler-689.xml
Kepler-689,star,Temperature [K] errorminus,162.7,162.69,,Kepler-689.xml
Kepler-690,star,Metallicity [Fe/H] errorminus,0.15,0.152,,Kepler-690.xml
Kepler-690,star,Metallicity [Fe/H] errorplus,0.13,0.134,,Kepler-690.xml
Kepler-690,star,Temperature [K] errorminus,115.9,115.89,,Kepler-690.xml
Kepler-690,star,Temperature [K] errorplus,87.6,87.61,,Kepler-690.xml
Kepler-691,star,Metallicity [Fe/H] errorminus,0.08,0.077,,Kepler-691.xml
Kepler-691,star,Temperature [K] errorminus,36.8,36.77,,Kepler-691.xml
Kepler-691,star,Temperature [K] errorplus,37.4,37.37,,Kepler-691.xml
Kepler-692,star,Metallicity [Fe/H] errorminus,0.17,0.172,,Kepler-692.xml
Kepler-692,star,Temperature [K] errorplus,157.8,157.76,,Kepler-692.xml
Kepler-693,star,Metallicity [Fe/H] errorminus,0.18,0.181,,Kepler-693.xml
Kepler-693,star,Metallicity [Fe/H] errorplus,0.17,0.167,,Kepler-693.xml
Kepler-693,star,Temperature [K] errorminus,77.4,77.41,,Kepler-693.xml
Kepler-693,star,Temperature [K] errorplus,78.8,78.78,,Kepler-693.xml
Kepler-694,star,Metallicity [Fe/H] errorminus,0.17,0.166,,Kepler-694.xml
Kepler-694,star,Metallicity [Fe/H] errorplus,0.13,0.134,,Kepler-694.xml
Kepler-694,star,Temperature [K] errorminus,116.7,116.69,,Kepler-694.xml
Kepler-694,star,Temperature [K] errorplus,110.5,110.52,,Kepler-694.xml
Kepler-695,star,Metallicity [Fe/H] errorminus,0.16,0.162,,Kepler-695.xml
Kepler-695,star,Metallicity [Fe/H] errorplus,0.15,0.149,,Kepler-695.xml
Kepler-695,star,Temperature [K] errorminus,197.9,197.86,,Kepler-695.xml
Kepler-695,star,Temperature [K] errorplus,199.5,199.46,,Kepler-695.xml
Kepler-696,star,Metallicity [Fe/H] errorminus,0.17,0.167,,Kepler-696.xml
Kepler-696,star,Metallicity [Fe/H] errorplus,0.15,0.148,,Kepler-696.xml
Kepler-696,star,Temperature [K] errorminus,160.2,160.15,,Kepler-696.xml
Kepler-696,star,Temperature [K] errorplus,106.8,106.82,,Kepler-696.xml
Kepler-697,star,Metallicity [Fe/H] errorplus,0.14,0.137,,Kepler-697.xml
Kepler-697,star,Temperature [K] errorminus,134.2,134.25,,Kepler-697.xml
Kepler-697,star,Temperature [K] errorplus,113.0,113.01,,Kepler-697.xml
Kepler-698,star,Metallicity [Fe/H] errorminus,0.18,0.181,,Kepler-698.xml
Kepler-698,star,Metallicity [Fe/H] errorplus,0.14,0.142,,Kepler-698.xml
Kepler-698,star,Temperature [K] errorminus,116.0,116.05,,Kepler-698.xml
Kepler-698,star,Temperature [K] errorplus,128.4,128.36,,Kepler-698.xml
Kepler-699,star,Metallicity [Fe/H] errorminus,0.23,0.232,,Kepler-699.xml
Kepler-699,star,Metallicity [Fe/H] errorplus,0.18,0.181,,Kepler-699.xml
Kepler-699,star,Temperature [K] errorminus,71.2,71.24,,Kepler-699.xml
Kepler-699,star,Temperature [K] errorplus,112.8,112.77,,Kepler-699.xml
Kepler-7,star,Mass [MSun],1.32,1.36,,Kepler-7.xml
Kepler-7,star,Mass [MSun] errorminus,0.09,0.03,,Kepler-7.xml
Kepler-7,star,Mass [MSun] errorplus,0.09,0.03,,Kepler-7.xml
Kepler-7,star,Radius [RSun],1.96,2.02,,Kepler-7.xml
Kepler-7,star,Radius [RSun] errorminus,0.07,0.02,,Kepler-7.xml
Kepler-7,star,Radius [RSun] errorplus,0.07,0.02,,Kepler-7.xml
Kepler-7,star,Metallicity [Fe/H],0.10,0.11,,Kepler-7.xml
Kepler-7,star,Metallicity [Fe/H] errorminus,0.10,0.03,,Kepler-7.xml
Kepler-7,star,Metallicity [Fe/H] errorplus,0.10,0.03,,Kepler-7.xml
Kepler-7,star,Temperature [K],6027,5933.0,,Kepler-7.xml
Kepler-7,star,Temperature [K] errorminus,75,44.0,,Kepler-7.xml
Kepler-7,star,Temperature [K] errorplus,75,44.0,,Kepler-7.xml
Kepler-183,star,Mass [MSun],0.9900,0.496,,Kepler-183.xml
Kepler-183,star,Mass [MSun] errorminus,0.0700,0.002,,Kepler-183.xml
Kepler-183,star,Mass [MSun] errorplus,0.0700,0.002,,Kepler-183.xml
Kepler-183,star,Radius [RSun],0.958,0.203,,Kepler-183.xml
Kepler-183,star,Radius [RSun] errorminus,.414,0.007,,Kepler-183.xml
Kepler-183,star,Radius [RSun] errorplus,0.414,0.007,,Kepler-183.xml
Kepler-183,star,Temperature [K],5888,27730.0,,Kepler-183.xml
Kepler-183,star,Temperature [K] errorminus,200,270.0,,Kepler-183.xml
Kepler-183,star,Temperature [K] errorplus,200,270.0,,Kepler-183.xml
Kepler-700,star,Metallicity [Fe/H] errorminus,0.15,0.153,,Kepler-700.xml
Kepler-700,star,Metallicity [Fe/H] errorplus,0.14,0.135,,Kepler-700.xml
Kepler-700,star,Temperature [K] errorminus,115.6,115.63,,Kepler-700.xml
Kepler-700,star,Temperature [K] errorplus,77.7,77.65,,Kepler-700.xml
Kepler-701,star,Metallicity [Fe/H] errorminus,0.17,0.172,,Kepler-701.xml
Kepler-701,star,Metallicity [Fe/H] errorplus,0.15,0.149,,Kepler-701.xml
Kepler-701,star,Temperature [K] errorminus,88.5,88.55,,Kepler-701.xml
Kepler-701,star,Temperature [K] errorplus,73.6,73.58,,Kepler-701.xml
Kepler-702,star,Metallicity [Fe/H] errorminus,0.16,0.161,,Kepler-702.xml
Kepler-702,star,Metallicity [Fe/H] errorplus,0.14,0.143,,Kepler-702.xml
Kepler-702,star,Temperature [K] errorplus,122.2,122.25,,Kepler-702.xml
Kepler-703,star,Metallicity [Fe/H] errorminus,0.15,0.147,,Kepler-703.xml
Kepler-703,star,Metallicity [Fe/H] errorplus,0.14,0.139,,Kepler-703.xml
Kepler-703,star,Temperature [K] errorminus,248.4,248.39,,Kepler-703.xml
Kepler-703,star,Temperature [K] errorplus,197.6,197.61,,Kepler-703.xml
Kepler-704,star,Metallicity [Fe/H] errorminus,0.14,0.135,,Kepler-704.xml
Kepler-704,star,Metallicity [Fe/H] errorplus,0.14,0.142,,Kepler-704.xml
Kepler-704,star,Temperature [K] errorminus,102.8,102.76,,Kepler-704.xml
Kepler-704,star,Temperature [K] errorplus,77.9,77.94,,Kepler-704.xml
Kepler-705,star,Metallicity [Fe/H] errorminus,0.07,0.069,,Kepler-705.xml
Kepler-705,star,Metallicity [Fe/H] errorplus,0.07,0.073,,Kepler-705.xml
Kepler-705,star,Temperature [K] errorminus,32.9,32.88,,Kepler-705.xml
Kepler-705,star,Temperature [K] errorplus,30.0,29.96,,Kepler-705.xml
Kepler-706,star,Metallicity [Fe/H] errorminus,0.17,0.173,,Kepler-706.xml
Kepler-706,star,Metallicity [Fe/H] errorplus,0.15,0.155,,Kepler-706.xml
Kepler-706,star,Temperature [K] errorminus,107.7,107.67,,Kepler-706.xml
Kepler-706,star,Temperature [K] errorplus,78.2,78.15,,Kepler-706.xml
Kepler-707,star,Metallicity [Fe/H] errorminus,0.20,0.201,,Kepler-707.xml
Kepler-707,star,Metallicity [Fe/H] errorplus,0.16,0.159,,Kepler-707.xml
Kepler-707,star,Temperature [K] errorminus,69.8,69.76,,Kepler-707.xml
Kepler-707,star,Temperature [K] errorplus,81.8,81.84,,Kepler-707.xml
Kepler-708,star,Metallicity [Fe/H] errorminus,0.17,0.175,,Kepler-708.xml
Kepler-708,star,Metallicity [Fe/H] errorplus,0.13,0.128,,Kepler-708.xml
Kepler-708,star,Temperature [K] errorminus,151.8,151.78,,Kepler-708.xml
Kepler-708,star,Temperature [K] errorplus,138.5,138.46,,Kepler-708.xml
Kepler-709,star,Metallicity [Fe/H] errorminus,0.18,0.184,,Kepler-709.xml
Kepler-709,star,Metallicity [Fe/H] errorplus,0.16,0.161,,Kepler-709.xml
Kepler-709,star,Temperature [K] errorminus,83.4,83.42,,Kepler-709.xml
Kepler-709,star,Temperature [K] errorplus,83.6,83.59,,Kepler-709.xml
Kepler-71,star,Radius [RSun],0.8870,0.816,,Kepler-71.xml
Kepler-71,star,Radius [RSun] errorminus,0.0680,0.389,,Kepler-71.xml
Kepler-71,star,Radius [RSun] errorplus,0.0680,0.389,,Kepler-71.xml
Kepler-71,star,Temperature [K],5543.00,5591.0,,Kepler-71.xml
Kepler-71,star,Temperature [K] errorminus,138.00,105.0,,Kepler-71.xml
Kepler-71,star,Temperature [K] errorplus,138.00,105.0,,Kepler-71.xml
Kepler-710,star,Metallicity [Fe/H] errorminus,0.19,0.192,,Kepler-710.xml
Kepler-710,star,Metallicity [Fe/H] errorplus,0.14,0.144,,Kepler-710.xml
Kepler-710,star,Temperature [K] errorminus,127.0,127.02,,Kepler-710.xml
Kepler-710,star,Temperature [K] errorplus,156.9,156.89,,Kepler-710.xml
Kepler-711,star,Metallicity [Fe/H] errorminus,0.18,0.176,,Kepler-711.xml
Kepler-711,star,Metallicity [Fe/H] errorplus,0.16,0.158,,Kepler-711.xml
Kepler-711,star,Temperature [K] errorplus,237.0,236.98,,Kepler-711.xml
Kepler-712,star,Metallicity [Fe/H] errorminus,0.10,0.105,,Kepler-712.xml
Kepler-712,star,Metallicity [Fe/H] errorplus,0.11,0.106,,Kepler-712.xml
Kepler-712,star,Temperature [K] errorminus,78.1,78.09,,Kepler-712.xml
Kepler-712,star,Temperature [K] errorplus,83.5,83.48,,Kepler-712.xml
Kepler-713,star,Metallicity [Fe/H] errorminus,0.18,0.181,,Kepler-713.xml
Kepler-713,star,Metallicity [Fe/H] errorplus,0.15,0.148,,Kepler-713.xml
Kepler-713,star,Temperature [K] errorminus,234.0,233.97,,Kepler-713.xml
Kepler-713,star,Temperature [K] errorplus,265.5,265.49,,Kepler-713.xml
Kepler-714,star,Metallicity [Fe/H] errorminus,0.16,0.157,,Kepler-714.xml
Kepler-714,star,Metallicity [Fe/H] errorplus,0.14,0.139,,Kepler-714.xml
Kepler-714,star,Temperature [K] errorminus,117.1,117.06,,Kepler-714.xml
Kepler-715,star,Metallicity [Fe/H] errorminus,0.16,0.164,,Kepler-715.xml
Kepler-715,star,Metallicity [Fe/H] errorplus,0.12,0.125,,Kepler-715.xml
Kepler-715,star,Temperature [K] errorplus,99.5,99.55,,Kepler-715.xml
Kepler-716,star,Metallicity [Fe/H] errorminus,0.17,0.167,,Kepler-716.xml
Kepler-716,star,Metallicity [Fe/H] errorplus,0.16,0.159,,Kepler-716.xml
Kepler-716,star,Temperature [K] errorminus,72.8,72.75,,Kepler-716.xml
Kepler-716,star,Temperature [K] errorplus,52.7,52.72,,Kepler-716.xml
Kepler-717,star,Metallicity [Fe/H] errorminus,0.17,0.174,,Kepler-717.xml
Kepler-717,star,Metallicity [Fe/H] errorplus,0.15,0.155,,Kepler-717.xml
Kepler-717,star,Temperature [K] errorminus,81.8,81.84,,Kepler-717.xml
Kepler-717,star,Temperature [K] errorplus,120.8,120.85,,Kepler-717.xml
Kepler-718,star,Metallicity [Fe/H] errorminus,0.14,0.135,,Kepler-718.xml
Kepler-718,star,Metallicity [Fe/H] errorplus,0.14,0.135,,Kepler-718.xml
Kepler-718,star,Temperature [K] errorminus,307.1,307.12,,Kepler-718.xml
Kepler-718,star,Temperature [K] errorplus,307.3,307.31,,Kepler-718.xml
Kepler-719,star,Metallicity [Fe/H] errorminus,0.18,0.176,,Kepler-719.xml
Kepler-719,star,Metallicity [Fe/H] errorplus,0.14,0.135,,Kepler-719.xml
Kepler-719,star,Temperature [K] errorminus,220.8,220.79,,Kepler-719.xml
Kepler-719,star,Temperature [K] errorplus,199.4,199.43,,Kepler-719.xml
Kepler-720,star,Metallicity [Fe/H] errorminus,0.18,0.177,,Kepler-720.xml
Kepler-720,star,Metallicity [Fe/H] errorplus,0.14,0.144,,Kepler-720.xml
Kepler-720,star,Temperature [K] errorminus,250.5,250.53,,Kepler-720.xml
Kepler-720,star,Temperature [K] errorplus,328.5,328.49,,Kepler-720.xml
Kepler-721,star,Metallicity [Fe/H] errorminus,0.15,0.155,,Kepler-721.xml
Kepler-721,star,Metallicity [Fe/H] errorplus,0.16,0.156,,Kepler-721.xml
Kepler-721,star,Temperature [K] errorminus,56.1,56.09,,Kepler-721.xml
Kepler-722,star,Metallicity [Fe/H] errorminus,0.17,0.171,,Kepler-722.xml
Kepler-722,star,Metallicity [Fe/H] errorplus,0.14,0.139,,Kepler-722.xml
Kepler-722,star,Temperature [K] errorminus,131.9,131.89,,Kepler-722.xml
Kepler-722,star,Temperature [K] errorplus,103.5,103.52,,Kepler-722.xml
Kepler-723,star,Metallicity [Fe/H] errorminus,0.18,0.178,,Kepler-723.xml
Kepler-723,star,Metallicity [Fe/H] errorplus,0.14,0.136,,Kepler-723.xml
Kepler-723,star,Temperature [K] errorminus,85.2,85.21,,Kepler-723.xml
Kepler-723,star,Temperature [K] errorplus,75.5,75.49,,Kepler-723.xml
Kepler-724,star,Metallicity [Fe/H] errorminus,0.17,0.174,,Kepler-724.xml
Kepler-724,star,Metallicity [Fe/H] errorplus,0.14,0.136,,Kepler-724.xml
Kepler-724,star,Temperature [K] errorminus,122.7,122.72,,Kepler-724.xml
Kepler-724,star,Temperature [K] errorplus,176.2,176.17,,Kepler-724.xml
Kepler-725,star,Metallicity [Fe/H] errorminus,0.17,0.166,,Kepler-725.xml
Kepler-725,star,Metallicity [Fe/H] errorplus,0.14,0.143,,Kepler-725.xml
Kepler-725,star,Temperature [K] errorminus,62.8,62.84,,Kepler-725.xml
Kepler-725,star,Temperature [K] errorplus,59.2,59.19,,Kepler-725.xml
Kepler-726,star,Metallicity [Fe/H] errorplus,0.16,0.157,,Kepler-726.xml
Kepler-726,star,Temperature [K] errorminus,94.3,94.31,,Kepler-726.xml
Kepler-726,star,Temperature [K] errorplus,122.9,122.89,,Kepler-726.xml
Kepler-727,star,Metallicity [Fe/H] errorminus,0.19,0.188,,Kepler-727.xml
Kepler-727,star,Metallicity [Fe/H] errorplus,0.15,0.146,,Kepler-727.xml
Kepler-727,star,Temperature [K] errorminus,157.4,157.44,,Kepler-727.xml
Kepler-727,star,Temperature [K] errorplus,107.9,107.87,,Kepler-727.xml
Kepler-728,star,Metallicity [Fe/H] errorminus,0.19,0.186,,Kepler-728.xml
Kepler-728,star,Metallicity [Fe/H] errorplus,0.14,0.143,,Kepler-728.xml
Kepler-729,star,Metallicity [Fe/H] errorminus,0.20,0.195,,Kepler-729.xml
Kepler-729,star,Metallicity [Fe/H] errorplus,0.14,0.137,,Kepler-729.xml
Kepler-729,star,Temperature [K] errorminus,56.3,56.34,,Kepler-729.xml
Kepler-729,star,Temperature [K] errorplus,71.0,71.02,,Kepler-729.xml
Kepler-730,star,Metallicity [Fe/H] errorminus,0.14,0.143,,Kepler-730.xml
Kepler-730,star,Temperature [K] errorminus,67.4,67.38,,Kepler-730.xml
Kepler-730,star,Temperature [K] errorplus,64.8,64.76,,Kepler-730.xml
Kepler-731,star,Metallicity [Fe/H] errorminus,0.15,0.154,,Kepler-731.xml
Kepler-731,star,Metallicity [Fe/H] errorplus,0.13,0.132,,Kepler-731.xml
Kepler-731,star,Temperature [K] errorminus,139.5,139.51,,Kepler-731.xml
Kepler-731,star,Temperature [K] errorplus,200.4,200.38,,Kepler-731.xml
Kepler-732,star,Metallicity [Fe/H] errorminus,0.09,0.086,,Kepler-732.xml
Kepler-732,star,Metallicity [Fe/H] errorplus,0.09,0.086,,Kepler-732.xml
Kepler-732,star,Temperature [K] errorminus,37.0,37.03,,Kepler-732.xml
Kepler-732,star,Temperature [K] errorplus,35.0,35.05,,Kepler-732.xml
Kepler-733,star,Temperature [K] errorminus,94.3,94.34,,Kepler-733.xml
Kepler-733,star,Temperature [K] errorplus,89.8,89.83,,Kepler-733.xml
Kepler-734,star,Temperature [K] errorplus,51.7,51.69,,Kepler-734.xml
Kepler-735,star,Metallicity [Fe/H] errorminus,0.15,0.153,,Kepler-735.xml
Kepler-735,star,Metallicity [Fe/H] errorplus,0.14,0.144,,Kepler-735.xml
Kepler-735,star,Temperature [K] errorminus,45.5,45.51,,Kepler-735.xml
Kepler-735,star,Temperature [K] errorplus,42.9,42.91,,Kepler-735.xml
Kepler-736,star,Metallicity [Fe/H] errorminus,0.18,0.184,,Kepler-736.xml
Kepler-736,star,Metallicity [Fe/H] errorplus,0.17,0.174,,Kepler-736.xml
Kepler-736,star,Temperature [K] errorminus,50.9,50.86,,Kepler-736.xml
Kepler-736,star,Temperature [K] errorplus,50.3,50.31,,Kepler-736.xml
Kepler-737,star,Metallicity [Fe/H] errorminus,0.08,0.081,,Kepler-737.xml
Kepler-737,star,Metallicity [Fe/H] errorplus,0.09,0.087,,Kepler-737.xml
Kepler-737,star,Temperature [K] errorminus,38.5,38.49,,Kepler-737.xml
Kepler-737,star,Temperature [K] errorplus,40.1,40.13,,Kepler-737.xml
Kepler-738,star,Metallicity [Fe/H] errorminus,0.17,0.172,,Kepler-738.xml
Kepler-738,star,Metallicity [Fe/H] errorplus,0.15,0.146,,Kepler-738.xml
Kepler-738,star,Temperature [K] errorminus,61.9,61.93,,Kepler-738.xml
Kepler-738,star,Temperature [K] errorplus,66.3,66.34,,Kepler-738.xml
Kepler-739,star,Metallicity [Fe/H] errorplus,0.16,0.159,,Kepler-739.xml
Kepler-739,star,Temperature [K] errorminus,87.8,87.84,,Kepler-739.xml
Kepler-739,star,Temperature [K] errorplus,90.0,89.95,,Kepler-739.xml
Kepler-74,star,Mass [MSun],1.18,1.4,,Kepler-74.xml
Kepler-74,star,Mass [MSun] errorminus,0.04,0.11,,Kepler-74.xml
Kepler-74,star,Mass [MSun] errorplus,0.04,0.14,,Kepler-74.xml
Kepler-74,star,Radius [RSun],1.12,1.51,,Kepler-74.xml
Kepler-74,star,Radius [RSun] errorminus,0.04,0.14,,Kepler-74.xml
Kepler-74,star,Radius [RSun] errorplus,0.04,0.14,,Kepler-74.xml
Kepler-74,star,Age [Gyr],0.8,2.9,,Kepler-74.xml
Kepler-74,star,Age [Gyr] errorminus,0.5,0.8,,Kepler-74.xml
Kepler-74,star,Age [Gyr] errorplus,0.9,1.5,,Kepler-74.xml
Kepler-74,star,Metallicity [Fe/H],0.42,0.34,,Kepler-74.xml
Kepler-74,star,Metallicity [Fe/H] errorminus,0.11,0.14,,Kepler-74.xml
Kepler-74,star,Metallicity [Fe/H] errorplus,0.11,0.14,,Kepler-74.xml
Kepler-74,star,Temperature [K],6000,6050.0,,Kepler-74.xml
Kepler-74,star,Temperature [K] errorminus,100,110.0,,Kepler-74.xml
Kepler-74,star,Temperature [K] errorplus,100,110.0,,Kepler-74.xml
Kepler-740,star,Metallicity [Fe/H] errorminus,0.16,0.163,,Kepler-740.xml
Kepler-740,star,Metallicity [Fe/H] errorplus,0.14,0.135,,Kepler-740.xml
Kepler-740,star,Temperature [K] errorminus,80.5,80.55,,Kepler-740.xml
Kepler-740,star,Temperature [K] errorplus,62.5,62.55,,Kepler-740.xml
Kepler-741,star,Metallicity [Fe/H] errorminus,0.14,0.135,,Kepler-741.xml
Kepler-741,star,Metallicity [Fe/H] errorplus,0.14,0.137,,Kepler-741.xml
Kepler-741,star,Temperature [K] errorminus,111.8,111.81,,Kepler-741.xml
Kepler-741,star,Temperature [K] errorplus,80.6,80.64,,Kepler-741.xml
Kepler-742,star,Metallicity [Fe/H] errorminus,0.18,0.183,,Kepler-742.xml
Kepler-742,star,Metallicity [Fe/H] errorplus,0.16,0.157,,Kepler-742.xml
Kepler-742,star,Temperature [K] errorminus,44.0,44.03,,Kepler-742.xml
Kepler-742,star,Temperature [K] errorplus,41.8,41.76,,Kepler-742.xml
Kepler-743,star,Metallicity [Fe/H] errorminus,0.10,0.095,,Kepler-743.xml
Kepler-743,star,Metallicity [Fe/H] errorplus,0.09,0.093,,Kepler-743.xml
Kepler-743,star,Temperature [K] errorminus,78.8,78.82,,Kepler-743.xml
Kepler-743,star,Temperature [K] errorplus,77.5,77.47,,Kepler-743.xml
Kepler-744,star,Metallicity [Fe/H] errorminus,0.11,0.106,,Kepler-744.xml
Kepler-744,star,Metallicity [Fe/H] errorplus,0.10,0.103,,Kepler-744.xml
Kepler-744,star,Temperature [K] errorminus,77.4,77.39,,Kepler-744.xml
Kepler-744,star,Temperature [K] errorplus,84.0,84.04,,Kepler-744.xml
Kepler-745,star,Metallicity [Fe/H] errorminus,0.16,0.158,,Kepler-745.xml
Kepler-745,star,Metallicity [Fe/H] errorplus,0.13,0.132,,Kepler-745.xml
Kepler-745,star,Temperature [K] errorminus,158.1,158.12,,Kepler-745.xml
Kepler-745,star,Temperature [K] errorplus,106.5,106.52,,Kepler-745.xml
Kepler-746,star,Metallicity [Fe/H] errorminus,0.09,0.093,,Kepler-746.xml
Kepler-746,star,Metallicity [Fe/H] errorplus,0.10,0.096,,Kepler-746.xml
Kepler-746,star,Temperature [K] errorminus,89.8,89.83,,Kepler-746.xml
Kepler-746,star,Temperature [K] errorplus,87.1,87.09,,Kepler-746.xml
Kepler-747,star,Metallicity [Fe/H] errorminus,0.17,0.168,,Kepler-747.xml
Kepler-747,star,Metallicity [Fe/H] errorplus,0.17,0.166,,Kepler-747.xml
Kepler-747,star,Temperature [K] errorminus,92.8,92.77,,Kepler-747.xml
Kepler-747,star,Temperature [K] errorplus,70.4,70.39,,Kepler-747.xml
Kepler-748,star,Metallicity [Fe/H] errorminus,0.17,0.165,,Kepler-748.xml
Kepler-748,star,Metallicity [Fe/H] errorplus,0.14,0.142,,Kepler-748.xml
Kepler-748,star,Temperature [K] errorminus,141.9,141.93,,Kepler-748.xml
Kepler-748,star,Temperature [K] errorplus,95.2,95.16,,Kepler-748.xml
Kepler-749,star,Metallicity [Fe/H] errorplus,0.17,0.167,,Kepler-749.xml
Kepler-749,star,Temperature [K] errorplus,218.0,218.03,,Kepler-749.xml
Kepler-75,star,Mass [MSun],0.91,0.88,,Kepler-75.xml
Kepler-75,star,Mass [MSun] errorminus,0.04,0.06,,Kepler-75.xml
Kepler-75,star,Mass [MSun] errorplus,0.04,0.06,,Kepler-75.xml
Kepler-75,star,Radius [RSun],0.89,0.88,,Kepler-75.xml
Kepler-75,star,Radius [RSun] errorminus,0.02,0.04,,Kepler-75.xml
Kepler-75,star,Radius [RSun] errorplus,0.02,0.04,,Kepler-75.xml
Kepler-75,star,Age [Gyr],6.2,6.0,,Kepler-75.xml
Kepler-75,star,Age [Gyr] errorminus,2.8,3.0,,Kepler-75.xml
Kepler-75,star,Age [Gyr] errorplus,3.5,3.0,,Kepler-75.xml
Kepler-75,star,Metallicity [Fe/H],0.30,-0.07,,Kepler-75.xml
Kepler-75,star,Metallicity [Fe/H] errorminus,0.12,0.15,,Kepler-75.xml
Kepler-75,star,Metallicity [Fe/H] errorplus,0.12,0.15,,Kepler-75.xml
Kepler-75,star,Temperature [K],5200,5330.0,,Kepler-75.xml
Kepler-75,star,Temperature [K] errorminus,100,120.0,,Kepler-75.xml
Kepler-75,star,Temperature [K] errorplus,100,120.0,,Kepler-75.xml
Kepler-750,star,Metallicity [Fe/H] errorminus,0.16,0.161,,Kepler-750.xml
Kepler-750,star,Temperature [K] errorminus,121.5,121.55,,Kepler-750.xml
Kepler-750,star,Temperature [K] errorplus,91.0,90.96,,Kepler-750.xml
Kepler-751,star,Metallicity [Fe/H] errorminus,0.18,0.183,,Kepler-751.xml
Kepler-751,star,Metallicity [Fe/H] errorplus,0.16,0.156,,Kepler-751.xml
Kepler-751,star,Temperature [K] errorminus,138.3,138.29,,Kepler-751.xml
Kepler-751,star,Temperature [K] errorplus,131.8,131.81,,Kepler-751.xml
Kepler-752,star,Metallicity [Fe/H] errorminus,0.17,0.174,,Kepler-752.xml
Kepler-752,star,Metallicity [Fe/H] errorplus,0.16,0.164,,Kepler-752.xml
Kepler-752,star,Temperature [K] errorminus,107.2,107.25,,Kepler-752.xml
Kepler-752,star,Temperature [K] errorplus,161.7,161.73,,Kepler-752.xml
Kepler-753,star,Metallicity [Fe/H] errorminus,0.09,0.093,,Kepler-753.xml
Kepler-753,star,Temperature [K] errorminus,39.7,39.68,,Kepler-753.xml
Kepler-753,star,Temperature [K] errorplus,51.4,51.36,,Kepler-753.xml
Kepler-754,star,Metallicity [Fe/H] errorminus,0.16,0.161,,Kepler-754.xml
Kepler-754,star,Temperature [K] errorminus,182.0,181.97,,Kepler-754.xml
Kepler-754,star,Temperature [K] errorplus,126.1,126.07,,Kepler-754.xml
Kepler-755,star,Metallicity [Fe/H] errorminus,0.11,0.108,,Kepler-755.xml
Kepler-755,star,Temperature [K] errorminus,83.5,83.54,,Kepler-755.xml
Kepler-755,star,Temperature [K] errorplus,89.6,89.62,,Kepler-755.xml
Kepler-756,star,Metallicity [Fe/H] errorminus,0.21,0.211,,Kepler-756.xml
Kepler-756,star,Temperature [K] errorminus,62.5,62.48,,Kepler-756.xml
Kepler-756,star,Temperature [K] errorplus,97.9,97.87,,Kepler-756.xml
Kepler-757,star,Metallicity [Fe/H] errorminus,0.16,0.164,,Kepler-757.xml
Kepler-757,star,Metallicity [Fe/H] errorplus,0.13,0.129,,Kepler-757.xml
