Name,Category,Attribute,OEC value,EU value,NASA value,source
WTS-1,system,Declination,+36 17 46.76,,+36 17 25.2,WTS-1.xml
XO-1,system,Declination,+28 10 11,,+28 10 10.5,XO-1.xml
XO-1,system,Distance [parsec],200,,172.00,XO-1.xml
XO-3,system,Declination,+57 49 01,,+57 49 01.9,XO-3.xml
XO-3,system,Distance [parsec],260,,174.00,XO-3.xml
XO-5,system,Declination,+39 05 41,,+39 05 40.5,XO-5.xml
XO-5,system,Distance [parsec],255,,260.00,XO-5.xml
WASP-106,system,Distance errorminus,21,,-21.00,WASP-106.xml
HATS-9,system,Right ascension,19 23 14.28,,19 23 14.42,HATS-9.xml
HATS-9,system,Distance errorminus,30,,-30.00,HATS-9.xml
HATS-10,system,Right ascension,19 37 13.80,,19 37 13.64,HATS-10.xml
HATS-10,system,Distance errorminus,24,,-24.00,HATS-10.xml
Kepler-449,system,Right ascension,19 34 55.874,,19 34 55.88,Kepler-449.xml
HAT-P-55,system,Right ascension,17 37 05.52,,17 37 05.63,HAT-P-55.xml
HAT-P-55,system,Distance errorminus,19,,-19.00,HAT-P-55.xml
Kepler-452,system,Right ascension,19 44 00,,19 44 00.89,Kepler-452.xml
HAT-P-56,system,Declination,+27 15 08.2182,,+27 15 08.3,HAT-P-56.xml
HAT-P-56,system,Distance errorminus,7.1,,-7.10,HAT-P-56.xml
Kepler-444,system,Distance errorminus,1.1,,-1.10,Kepler-444.xml
Kepler-445,system,Right ascension,19 54 56.668,,19 54 56.66,Kepler-445.xml
Kepler-445,system,Declination,+46 29 55.08,,+46 29 54.8,Kepler-445.xml
Kepler-1613,system,Declination,+43 25 15,,+43 25 15.5,Kepler-1613.xml
Kepler-1629,system,Declination,+43 46 27,,+43 46 27.5,Kepler-1629.xml
Kepler-359,system,Declination,+42 11 46,,+42 11 46.9,Kepler-359.xml
Kepler-360,system,Declination,+44 46 53,,+44 46 53.6,Kepler-360.xml
Kepler-361,system,Right ascension,19 47 12,,19 47 12.83,Kepler-361.xml
Kepler-362,system,Declination,+47 31 47,,+47 31 47.7,Kepler-362.xml
Kepler-364,system,Right ascension,18 46 16,,18 46 16.78,Kepler-364.xml
Kepler-365,system,Declination,+49 07 49,,+49 07 49.6,Kepler-365.xml
Kepler-366,system,Declination,+49 05 03,,+49 05 04.0,Kepler-366.xml
Kepler-367,system,Declination,+49 58 53,,+49 58 53.9,Kepler-367.xml
Kepler-368,system,Declination,+45 23 16,,+45 23 16.6,Kepler-368.xml
Kepler-369,system,Right ascension,19 34 41,,19 34 41.82,Kepler-369.xml
Kepler-370,system,Declination,+40 54 58,,+40 54 58.7,Kepler-370.xml
51 Peg,system,Right ascension,22 57 27,,22 57 27.98,51 Peg.xml
51 Peg,system,Declination,+20 46 07,,+20 46 07.8,51 Peg.xml
51 Peg,system,Distance [parsec],14.7,,15.36,51 Peg.xml
6 Lyn,system,Distance [parsec],55.8,,56.95,6 Lyn.xml
6 Lyn,system,Distance errorminus,1.5,,-2.58,6 Lyn.xml
6 Lyn,system,Distance errorplus,1.5,,2.36,6 Lyn.xml
75 Cet,system,Distance [parsec],81.4,,81.50,75 Cet.xml
75 Cet,system,Distance errorminus,3.0,,-8.27,75 Cet.xml
75 Cet,system,Distance errorplus,3.0,,6.87,75 Cet.xml
AB Pic,system,Right ascension,06 19 12,,06 19 12.91,AB Pic.xml
AB Pic,system,Declination,-58 03 15,,-58 03 15.5,AB Pic.xml
AB Pic,system,Distance [parsec],45.5,,45.52,AB Pic.xml
AB Pic,system,Distance errorminus,1.7,,-1.76,AB Pic.xml
AB Pic,system,Distance errorplus,1.8,,1.64,AB Pic.xml
BD+20 1790,system,Declination,+20 24 58.66,,+20 24 58.8,BD+20 1790.xml
BD+20 1790,system,Distance errorminus,4,,-4.00,BD+20 1790.xml
BD-10 3166,system,Right ascension,10 58 28.7798,,10 58 28.80,BD-10 3166.xml
BD-10 3166,system,Distance [parsec],65.19,,80.00,BD-10 3166.xml
BD-10 3166,system,Distance errorminus,13.64,,-10.00,BD-10 3166.xml
BD-10 3166,system,Distance errorplus,13.64,,10.00,BD-10 3166.xml
CT Cha,system,Distance errorminus,30,,-30.00,CT Cha.xml
CoRoT-17,system,Right ascension,18 34 47,,18 34 47.82,CoRoT-17.xml
CoRoT-20,system,Distance errorminus,120,,-120.00,CoRoT-20.xml
CoRoT-26,system,Right ascension,18 39 00.13,,18 39 00.12,CoRoT-26.xml
CoRoT-26,system,Declination,+06 58 11.71,,+06 58 11.2,CoRoT-26.xml
CoRoT-26,system,Distance errorminus,110,,-110.00,CoRoT-26.xml
FU Tau,system,Right ascension,04 23 35.386,,04 23 35.74,FU Tau.xml
FU Tau,system,Declination,+25 03 03.05,,+25 02 59.6,FU Tau.xml
Gliese 328,system,Declination,+01 32 56,,+01 32 47.4,Gliese 328.xml
Gliese 328,system,Distance [parsec],19.8,,20.03,Gliese 328.xml
Gliese 328,system,Distance errorminus,0.8,,-0.92,Gliese 328.xml
Gliese 328,system,Distance errorplus,0.8,,0.85,Gliese 328.xml
Gliese 3470,system,Declination,+15 23 30,,+15 23 29.4,Gliese 3470.xml
Gliese 3470,system,Distance [parsec],30.7,,25.20,Gliese 3470.xml
HD 219828,system,Distance [parsec],81.1,,77.90,HD 219828.xml
WASP-120,system,Declination,-45 53 53.5,,-45 53 53.6,WASP-120.xml
WASP-123,system,Right ascension,19 17 55.04,,19 17 54.88,WASP-123.xml
WASP-123,system,Declination,-32 51 35.8,,-32 51 40.1,WASP-123.xml
Kepler-1637,system,Declination,+48 09 15,,+48 09 15.5,Kepler-1637.xml
Kepler-381,system,Right ascension,19 00 43,,19 00 43.87,Kepler-381.xml
Kepler-381,system,Declination,+43 49 51,,+43 49 51.9,Kepler-381.xml
Kepler-382,system,Right ascension,19 56 32,,19 56 32.68,Kepler-382.xml
Kepler-382,system,Declination,+45 52 11,,+45 52 11.8,Kepler-382.xml
Kepler-374,system,Declination,+42 22 13,,+42 22 13.8,Kepler-374.xml
Kepler-376,system,Right ascension,19 26 25,,19 26 25.72,Kepler-376.xml
Kepler-378,system,Right ascension,19 39 47,,19 39 47.66,Kepler-378.xml
Kepler-379,system,Declination,+38 56 44,,+38 56 45.0,Kepler-379.xml
Kepler-380,system,Right ascension,18 49 34,,18 49 34.71,Kepler-380.xml
Kepler-380,system,Declination,+48 45 32,,+48 45 32.9,Kepler-380.xml
Kepler-385,system,Declination,+50 20 11,,+50 20 11.6,Kepler-385.xml
Kepler-386,system,Declination,+48 41 37,,+48 41 37.9,Kepler-386.xml
Kepler-387,system,Right ascension,19 11 11,,19 11 11.56,Kepler-387.xml
Kepler-388,system,Right ascension,18 59 18,,18 59 18.73,Kepler-388.xml
GQ Lup,system,Declination,-35 39 03,,-35 39 05.1,GQ Lup.xml
GQ Lup,system,Distance [parsec],140,,139.00,GQ Lup.xml
HAT-P-4,system,Distance [parsec],310,,314.00,HAT-P-4.xml
HATS-4,system,Right ascension,06 16 26.898,,06 16 26.90,HATS-4.xml
HATS-4,system,Distance errorminus,12,,-12.00,HATS-4.xml
HD 103774,system,Right ascension,11 56 55,,11 56 55.59,HD 103774.xml
HD 103774,system,Distance [parsec],55,,53.08,HD 103774.xml
HD 106252,system,Right ascension,12 13 29,,12 13 29.51,HD 106252.xml
HD 106252,system,Declination,+10 02 29,,+10 02 29.9,HD 106252.xml
HD 106252,system,Distance [parsec],37.44,,37.40,HD 106252.xml
HD 10647,system,Distance [parsec],17.3,,17.35,HD 10647.xml
HD 107148,system,Distance [parsec],51.3,,51.26,HD 107148.xml
HD 108863,system,Right ascension,12 30 19,,12 30 19.91,HD 108863.xml
HD 108863,system,Distance [parsec],139,,138.50,HD 108863.xml
HD 110014,system,Right ascension,12 39 14,,12 39 14.77,HD 110014.xml
HD 113337,system,Distance [parsec],36.9,,37.42,HD 113337.xml
HD 113337,system,Distance errorminus,0.4,,-0.76,HD 113337.xml
HD 113337,system,Distance errorplus,0.4,,0.73,HD 113337.xml
HD 114613,system,Distance [parsec],20.67,,20.48,HD 114613.xml
HD 114613,system,Distance errorminus,0.13,,-0.34,HD 114613.xml
HD 114613,system,Distance errorplus,0.13,,0.33,HD 114613.xml
HD 114783,system,Right ascension,13 12 43,,13 12 43.78,HD 114783.xml
V830 Tau,system,Distance errorminus,3,,-3.00,V830 Tau.xml
HATS-15,system,Right ascension,20 44 22.20,,20 44 22.07,HATS-15.xml
HATS-15,system,Distance errorminus,23,,-23.00,HATS-15.xml
HATS-16,system,Right ascension,23 54 14.04,,23 54 14.09,HATS-16.xml
HATS-16,system,Distance errorminus,74,,-74.00,HATS-16.xml
WASP-121,system,Right ascension,07 10 24.058,,07 10 24.07,WASP-121.xml
WASP-121,system,Declination,-39 05 50.55,,-39 05 50.6,WASP-121.xml
WASP-121,system,Distance errorminus,90,,-90.00,WASP-121.xml
Kepler-390,system,Right ascension,19 26 30,,19 26 30.91,Kepler-390.xml
Kepler-390,system,Declination,+41 12 30,,+41 12 31.0,Kepler-390.xml
Kepler-392,system,Right ascension,19 14 38,,19 14 38.58,Kepler-392.xml
Kepler-393,system,Right ascension,19 23 58,,19 23 58.86,Kepler-393.xml
Kepler-393,system,Declination,+45 11 31,,+45 11 32.0,Kepler-393.xml
Kepler-395,system,Right ascension,19 34 02,,19 34 02.66,Kepler-395.xml
Kepler-395,system,Declination,+45 08 11,,+45 08 11.8,Kepler-395.xml
Kepler-397,system,Right ascension,19 43 34,,19 43 34.59,Kepler-397.xml
Kepler-397,system,Declination,+42 22 49,,+42 22 49.6,Kepler-397.xml
Kepler-399,system,Declination,+40 40 14,,+40 40 14.9,Kepler-399.xml
Kepler-400,system,Right ascension,19 23 46,,19 23 46.68,Kepler-400.xml
Kepler-402,system,Right ascension,19 13 28,,19 13 28.85,Kepler-402.xml
Kepler-402,system,Declination,+43 21 16,,+43 21 16.6,Kepler-402.xml
Kepler-404,system,Right ascension,19 05 35,,19 05 35.67,Kepler-404.xml
Kepler-404,system,Declination,+45 20 36,,+45 20 36.7,Kepler-404.xml
HD 148427,system,Distance [parsec],59.3,,59.28,HD 148427.xml
HD 152079,system,Declination,-46 19 51,,-46 19 58.6,HD 152079.xml
HD 152079,system,Distance [parsec],85.17,,83.33,HD 152079.xml
HD 156279,system,Distance [parsec],36.6,,35.37,HD 156279.xml
HD 158038,system,Distance [parsec],103,,114.15,HD 158038.xml
HD 117618,system,Right ascension,13 32 25,,13 32 25.55,HD 117618.xml
HD 117618,system,Declination,-47 16 16,,-47 16 16.9,HD 117618.xml
HD 117618,system,Distance [parsec],38,,38.02,HD 117618.xml
HD 125595,system,Distance [parsec],27.4,,27.45,HD 125595.xml
HD 139357,system,Right ascension,15 35 16.19886,,15 35 16.20,HD 139357.xml
HD 139357,system,Declination,+53 55 29.7129,,+53 55 19.7,HD 139357.xml
HD 139357,system,Distance [parsec],118.2,,121.36,HD 139357.xml
HD 139357,system,Distance errorminus,4.4,,-8.51,HD 139357.xml
HD 139357,system,Distance errorplus,4.4,,7.46,HD 139357.xml
HD 142415,system,Right ascension,15 57 40,,15 57 40.79,HD 142415.xml
HD 142415,system,Declination,-60 12 00,,-60 12 00.9,HD 142415.xml
HD 142415,system,Distance [parsec],34.2,,34.57,HD 142415.xml
HD 16417,system,Distance [parsec],25.5,,25.54,HD 16417.xml
HD 164604,system,Distance [parsec],38,,37.98,HD 164604.xml
HD 167042,system,Distance [parsec],50.23,,50.00,HD 167042.xml
HD 167042,system,Distance errorminus,0.66,,-1.31,HD 167042.xml
HD 167042,system,Distance errorplus,0.66,,1.24,HD 167042.xml
Kepler-406,system,Declination,+44 58 05,,+44 58 05.6,Kepler-406.xml
KOI-1612,system,Right ascension,18 59 08.6,,18 59 08.68,KOI-1612.xml
KOI-1612,system,Declination,+48 25 23,,+48 25 23.6,KOI-1612.xml
Kepler-409,system,Declination,+46 51 09,,+46 51 10.0,Kepler-409.xml
Kepler-412,system,Distance errorminus,36,,-36.00,Kepler-412.xml
Kepler-421,system,Right ascension,18 53 01,,18 53 01.64,Kepler-421.xml
Kepler-421,system,Distance errorminus,20,,-20.00,Kepler-421.xml
Kepler-424,system,Right ascension,19 54 29,,19 54 29.97,Kepler-424.xml
Kepler-424,system,Declination,+48 34 38,,+48 34 38.8,Kepler-424.xml
HD 175541,system,Distance [parsec],128,,127.55,HD 175541.xml
Kepler-1441,system,Declination,+43 07 29,,+43 07 28.5,Kepler-1441.xml
Kepler-437,system,Distance errorminus,21,,-21.00,Kepler-437.xml
Kepler-438,system,Right ascension,18 46 35.00,,18 46 34.99,Kepler-438.xml
Kepler-438,system,Distance errorminus,23,,-23.00,Kepler-438.xml
Kepler-440,system,Distance errorminus,46,,-46.00,Kepler-440.xml
Kepler-441,system,Right ascension,18 58 16.05,,18 58 16.06,Kepler-441.xml
Kepler-441,system,Distance errorminus,48,,-48.00,Kepler-441.xml
Kepler-443,system,Distance errorminus,38,,-38.00,Kepler-443.xml
Kepler-109,system,Right ascension,19 21 34.263,,19 49 48.90,Kepler-109.xml
Kepler-109,system,Declination,+40 17 05.66,,+41 00 39.6,Kepler-109.xml
Kepler-109,system,Distance [parsec],468.1,,426.00,Kepler-109.xml
SAND364,system,Right ascension,08 49 56.5208,,08 49 56.82,SAND364.xml
SAND364,system,Declination,+11 41 32.989,,+11 41 32.9,SAND364.xml
Kepler-1465,system,Declination,+51 54 17,,+51 54 17.5,Kepler-1465.xml
Kepler-1470,system,Declination,+39 52 59,,+39 52 59.5,Kepler-1470.xml
Kepler-1480,system,Right ascension,19 27 59.9,,19 27 59.95,Kepler-1480.xml
Kepler-1480,system,Declination,+49 18 07,,+49 18 06.5,Kepler-1480.xml
KELT-17,system,Declination,+13 44 07.2,,+13 44 07.1,KELT-17.xml
KELT-17,system,Distance errorminus,10,,-10.00,KELT-17.xml
OGLE-TR-113,system,Distance [parsec],1500,,600.00,OGLE-TR-113.xml
OGLE-TR-132,system,Right ascension,10 50 34,,10 50 34.72,OGLE-TR-132.xml
OGLE-TR-132,system,Declination,-61 57 25,,-61 57 25.9,OGLE-TR-132.xml
OGLE-TR-132,system,Distance [parsec],1500,,2500.00,OGLE-TR-132.xml
OGLE-TR-211,system,Right ascension,10 40 15,,10 40 14.39,OGLE-TR-211.xml
Oph 11,system,Distance [parsec],145,,125.00,Oph 11.xml
PSR B1620-26,system,Declination,-26 31 53.769,,-26 31 53.7,PSR B1620-26.xml
PSR J1719-1438,system,Distance errorminus,300,,-300.00,PSR J1719-1438.xml
Kepler-1487,system,Right ascension,19 41 59.6,,19 41 59.55,Kepler-1487.xml
Kepler-1489,system,Declination,+44 27 55,,+44 27 55.5,Kepler-1489.xml
Kepler-1496,system,Declination,+45 21 03,,+45 21 02.5,Kepler-1496.xml
Kepler-1499,system,Declination,+41 39 01,,+41 39 01.5,Kepler-1499.xml
Kepler-1506,system,Declination,+41 27 53,,+41 27 52.5,Kepler-1506.xml
WASP-18,system,Distance [parsec],100,,105.49,WASP-18.xml
ROXs 42 B,system,Declination,-24 32 24,,-24 32 43.7,ROXs 42 B.xml
ROXs 42 B,system,Distance [parsec],120,,135.00,ROXs 42 B.xml
ROXs 12,system,Declination,-25 27 24,,-25 27 24.7,ROXs 12.xml
SWEEPS-4,system,Distance [parsec],6600,,8500.00,SWEEPS-4.xml
SWEEPS-11,system,Right ascension,17 59 03,,17 59 02.00,SWEEPS-11.xml
TrES-1,system,Right ascension,19 04 09,,19 04 09.85,TrES-1.xml
TrES-1,system,Declination,+36 37 57,,+36 37 57.5,TrES-1.xml
TrES-1,system,Distance [parsec],157,,150.00,TrES-1.xml
TrES-3,system,Distance [parsec],400,,228.00,TrES-3.xml
TrES-4,system,Declination,+37 12 42,,+37 12 42.7,TrES-4.xml
TrES-4,system,Distance [parsec],485,,492.00,TrES-4.xml
TrES-5,system,Declination,+59 26 55,,+59 26 55.6,TrES-5.xml
TYC 1422-614-1,system,Distance errorminus,181,,-181.00,TYC 1422-614-1.xml
UScoCTIO 108,system,Declination,-18 18 43,,-18 18 44.4,UScoCTIO 108.xml
WASP-1,system,Distance [parsec],380,,408.00,WASP-1.xml
WASP-1,system,Distance errorminus,38,,-27.00,WASP-1.xml
WASP-1,system,Distance errorplus,38,,27.00,WASP-1.xml
WASP-5,system,Distance [parsec],297,,300.00,WASP-5.xml
WASP-8,system,Distance errorminus,7,,-7.00,WASP-8.xml
WASP-11,system,Distance errorminus,4.2,,-4.20,WASP-11.xml
WASP-13,system,Distance errorminus,18,,-18.00,WASP-13.xml
WASP-14,system,Distance errorminus,20,,-20.00,WASP-14.xml
WASP-17,system,Distance errorminus,60,,-60.00,WASP-17.xml
Kepler-1532,system,Declination,+41 11 53,,+41 11 53.5,Kepler-1532.xml
WASP-20,system,Right ascension,00 20 38.5361,,00 20 38.53,WASP-20.xml
WASP-20,system,Distance errorminus,20,,-20.00,WASP-20.xml
WASP-21,system,Distance [parsec],230,,242.00,WASP-21.xml
WASP-28,system,Declination,-01 34 57,,-01 34 48.2,WASP-28.xml
WASP-28,system,Distance errorminus,70,,-70.00,WASP-28.xml
WASP-31,system,Distance [parsec],400,,360.00,WASP-31.xml
WASP-19,system,Distance errorminus,60,,-60.00,WASP-19.xml
WASP-36,system,Right ascension,08 46 19.298,,08 46 19.30,WASP-36.xml
WASP-42,system,Distance errorminus,40,,-40.00,WASP-42.xml
WASP-43,system,Distance errorminus,20,,-20.00,WASP-43.xml
WASP-47,system,Distance errorminus,30,,-30.00,WASP-47.xml
WASP-52,system,Declination,+08 45 41,,+08 45 40.5,WASP-52.xml
WASP-52,system,Distance errorminus,20,,-20.00,WASP-52.xml
WASP-54,system,Distance errorminus,30,,-30.00,WASP-54.xml
WASP-56,system,Right ascension,12 13 27,,12 13 27.91,WASP-56.xml
WASP-56,system,Distance errorminus,40,,-40.00,WASP-56.xml
WASP-57,system,Right ascension,14 55 16,,14 55 16.82,WASP-57.xml
WASP-57,system,Declination,-02 03 27,,-02 03 27.6,WASP-57.xml
WASP-57,system,Distance errorminus,80,,-80.00,WASP-57.xml
Kepler-1551,system,Declination,+39 54 29,,+39 54 28.5,Kepler-1551.xml
Kepler-1565,system,Declination,+40 48 25,,+40 48 24.5,Kepler-1565.xml
Kepler-1567,system,Declination,+40 17 31,,+40 17 30.5,Kepler-1567.xml
WASP-58,system,Distance errorminus,50,,-50.00,WASP-58.xml
WASP-60,system,Distance errorminus,60,,-60.00,WASP-60.xml
WASP-61,system,Declination,-26 03 15.0,,-26 03 14.9,WASP-61.xml
WASP-63,system,Right ascension,06 17 20.75,,06 17 20.74,WASP-63.xml
WASP-63,system,Declination,-38 19 23.8,,-38 19 23.7,WASP-63.xml
WASP-64,system,Distance errorminus,90,,-90.00,WASP-64.xml
WASP-65,system,Right ascension,08 53 28,,08 53 17.83,WASP-65.xml
WASP-65,system,Distance errorminus,50,,-50.00,WASP-65.xml
WASP-68,system,Declination,-19 18 52,,-19 18 52.8,WASP-68.xml
WASP-69,system,Distance errorminus,10,,-10.00,WASP-69.xml
WASP-71,system,Distance [parsec],200,,345.00,WASP-71.xml
WASP-72,system,Right ascension,02 44 09,,02 44 09.60,WASP-72.xml
WASP-72,system,Distance errorminus,60,,-60.00,WASP-72.xml
WASP-75,system,Distance errorminus,70,,-70.00,WASP-75.xml
WASP-80,system,Declination,-02 08 44,,-02 08 39.1,WASP-80.xml
WASP-80,system,Distance errorminus,20,,-20.00,WASP-80.xml
WASP-84,system,Distance errorminus,20,,-20.00,WASP-84.xml
WASP-98,system,Declination,-34 19 41,,-34 19 41.5,WASP-98.xml
WASP-103,system,Right ascension,16 37 15,,16 37 15.57,WASP-103.xml
WASP-103,system,Distance errorminus,35,,-35.00,WASP-103.xml
WASP-104,system,Right ascension,10 42 24,,10 42 24.58,WASP-104.xml
WASP-104,system,Distance errorminus,10,,-10.00,WASP-104.xml
Kepler-1572,system,Declination,+46 43 21,,+46 43 21.5,Kepler-1572.xml
Kepler-1599,system,Declination,+41 09 05,,+41 09 04.5,Kepler-1599.xml
Kepler-533,system,Declination,+48 49 31,,+48 49 30.5,Kepler-533.xml
Kepler-655,system,Declination,+46 50 35,,+46 50 35.5,Kepler-655.xml
Kepler-202,system,Right ascension,18 51 53,,18 51 53.62,Kepler-202.xml
Kepler-535,system,Declination,+49 41 47,,+49 41 46.5,Kepler-535.xml
Kepler-537,system,Declination,+51 16 37,,+51 16 37.5,Kepler-537.xml
KELT-8,system,Distance errorminus,9,,-9.00,KELT-8.xml
EPIC 201637175,system,Right ascension,11 17 55.856,,11 17 55.88,EPIC 201637175.xml
EPIC 201637175,system,Declination,+02 37 06.79,,+02 37 08.7,EPIC 201637175.xml
EPIC 201637175,system,Distance errorminus,50,,-50.00,EPIC 201637175.xml
GJ 1132,system,Right ascension,10 14 51.846,,10 14 51.78,GJ 1132.xml
GJ 1132,system,Declination,-47 09 24.47,,-47 09 24.2,GJ 1132.xml
GJ 1132,system,Distance errorminus,0.24,,-0.24,GJ 1132.xml
EPIC 203771098,system,Distance errorminus,17,,-17.00,EPIC 203771098.xml
Kepler-692,system,Declination,+40 09 13,,+40 09 13.5,Kepler-692.xml
WASP-74,system,Declination,-01 04 32.6,,-01 04 32.4,WASP-74.xml
WASP-74,system,Distance errorminus,20,,-20.00,WASP-74.xml
WASP-83,system,Right ascension,14 40 36.51,,12 40 36.50,WASP-83.xml
WASP-83,system,Declination,-19 17 03.4,,-19 17 03.3,WASP-83.xml
WASP-83,system,Distance errorminus,50,,-50.00,WASP-83.xml
WASP-89,system,Declination,-18 58 16.1,,-18 58 16.0,WASP-89.xml
HD 180902,system,Distance [parsec],110,,114.55,HD 180902.xml
HD 190647,system,Distance [parsec],54.2,,54.23,HD 190647.xml
HIP 107773,system,Right ascension,21 50 00.12563,,21 50 00.12,HIP 107773.xml
KELT-7,system,Distance errorminus,8,,-8.00,KELT-7.xml
HD 196050,system,Right ascension,20 37 51,,20 37 51.71,HD 196050.xml
HD 197037,system,Distance [parsec],32.3,,32.83,HD 197037.xml
HD 197037,system,Distance errorminus,0.4,,-0.66,HD 197037.xml
HD 197037,system,Distance errorplus,0.4,,0.63,HD 197037.xml
HD 19994,system,Declination,-01 11 45,,-01 11 46.0,HD 19994.xml
HD 206610,system,Distance [parsec],194,,170.07,HD 206610.xml
HD 208527,system,Declination,+21 14 23,,+21 14 23.5,HD 208527.xml
HD 208527,system,Distance [parsec],320.2,,352.11,HD 208527.xml
HD 210702,system,Distance [parsec],54.9,,55.93,HD 210702.xml
HD 210702,system,Distance errorminus,1.2,,-2.41,HD 210702.xml
HD 210702,system,Distance errorplus,1.2,,2.22,HD 210702.xml
HD 216437,system,Distance [parsec],26.5,,26.52,HD 216437.xml
HD 219077,system,Distance [parsec],29,,29.20,HD 219077.xml
HD 220773,system,Distance [parsec],49,,48.43,HD 220773.xml
HD 224693,system,Distance [parsec],94,,94.07,HD 224693.xml
HD 11755,system,Distance errorminus,22.7,,-22.70,HD 11755.xml
HD 12648,system,Right ascension,02 18 59.654,,02 18 59.68,HD 12648.xml
HD 12648,system,Declination,+85 44 10.22,,+85 44 10.1,HD 12648.xml
HD 12648,system,Distance errorminus,9.0,,-9.00,HD 12648.xml
HD 24064,system,Right ascension,03 56 36.297,,03 56 36.30,HD 24064.xml
HD 24064,system,Distance errorminus,31.2,,-31.20,HD 24064.xml
HD 155233,system,Right ascension,17 11 04.36474,,17 11 04.37,HD 155233.xml
HD 155233,system,Distance [parsec],75.1,,75.13,HD 155233.xml
HD 155233,system,Distance errorminus,3.3,,-3.33,HD 155233.xml
HD 155233,system,Distance errorplus,3.3,,3.33,HD 155233.xml
HAT-P-20,system,Declination,+24 20 11,,+24 20 11.9,HAT-P-20.xml
HAT-P-49,system,Declination,-26 41 34,,+26 41 33.5,HAT-P-49.xml
HAT-P-49,system,Distance errorminus,13,,-13.00,HAT-P-49.xml
HD 118203,system,Right ascension,13 34 02,,13 34 02.54,HD 118203.xml
HD 118203,system,Declination,+53 43 42,,+53 43 42.7,HD 118203.xml
HD 118203,system,Distance [parsec],88.6,,88.57,HD 118203.xml
HD 143361,system,Distance [parsec],59.35,,65.66,HD 143361.xml
HD 192699,system,Distance [parsec],65.6,,67.39,HD 192699.xml
HD 192699,system,Distance errorminus,2.5,,-4.40,HD 192699.xml
HD 192699,system,Distance errorplus,2.5,,3.89,HD 192699.xml
EPIC 201629650,system,Distance errorminus,18,,-18.00,EPIC 201629650.xml
Kepler-695,system,Declination,+40 49 21,,+40 49 20.5,Kepler-695.xml
HD 28185,system,Declination,-10 33 02,,-10 33 03.0,HD 28185.xml
HD 28185,system,Distance [parsec],39.4,,39.60,HD 28185.xml
HD 2952,system,Declination,+54 53 41,,+54 53 41.9,HD 2952.xml
HD 2952,system,Distance [parsec],115,,115.21,HD 2952.xml
HD 31253,system,Distance [parsec],50.3,,53.82,HD 31253.xml
HD 31253,system,Distance errorminus,1.6,,-3.45,HD 31253.xml
HD 31253,system,Distance errorplus,1.6,,3.06,HD 31253.xml
HD 33283,system,Declination,-26 47 50,,-26 47 50.9,HD 33283.xml
HD 33283,system,Distance [parsec],86,,86.88,HD 33283.xml
HD 4313,system,Distance [parsec],137,,131.41,HD 4313.xml
HD 49674,system,Right ascension,06 51 30,,06 51 30.52,HD 49674.xml
HD 49674,system,Declination,+40 52 03,,+40 52 03.9,HD 49674.xml
HD 49674,system,Distance [parsec],40.7,,40.73,HD 49674.xml
HD 52265,system,Declination,-05 22 01,,-05 22 01.8,HD 52265.xml
HD 52265,system,Distance [parsec],28.1,,28.07,HD 52265.xml
HD 63454,system,Right ascension,07 39 21,,07 39 21.85,HD 63454.xml
Kepler-603,system,Declination,+42 17 27,,+42 17 27.5,Kepler-603.xml
Kepler-604,system,Declination,+42 37 35,,+42 37 34.5,Kepler-604.xml
Kepler-729,system,Declination,+45 24 51,,+45 24 51.5,Kepler-729.xml
Kepler-734,system,Declination,+46 01 39,,+46 01 38.5,Kepler-734.xml
Kepler-742,system,Declination,+46 47 23,,+46 47 22.5,Kepler-742.xml
HD 6718,system,Distance [parsec],55.9,,54.90,HD 6718.xml
HD 73256,system,Declination,-30 02 15,,-30 02 15.5,HD 73256.xml
HD 73256,system,Distance [parsec],36.5,,36.52,HD 73256.xml
HD 76700,system,Right ascension,08 53 55,,08 53 55.51,HD 76700.xml
HD 76700,system,Declination,-66 48 03,,-66 48 03.6,HD 76700.xml
HD 80606,system,Right ascension,09 22 37,,09 22 37.57,HD 80606.xml
HD 80606,system,Distance [parsec],58.4,,29.04,HD 80606.xml
HD 86264,system,Distance [parsec],72.6,,72.57,HD 86264.xml
HD 8673,system,Right ascension,01 26 08,,01 26 08.78,HD 8673.xml
HD 8673,system,Declination,+34 34 46,,+34 34 46.9,HD 8673.xml
HD 8673,system,Distance [parsec],36.1,,38.26,HD 8673.xml
HD 8673,system,Distance errorminus,0.5,,-1.19,HD 8673.xml
HD 8673,system,Distance errorplus,0.5,,1.12,HD 8673.xml
HD 89307,system,Declination,+12 37 15,,+12 37 16.0,HD 89307.xml
HD 89307,system,Distance [parsec],30.9,,30.88,HD 89307.xml
HD 92788,system,Right ascension,10 42 48,,10 42 48.53,HD 92788.xml
HD 92788,system,Declination,-02 11 01,,-02 11 01.5,HD 92788.xml
HD 92788,system,Distance [parsec],32.82,,32.32,HD 92788.xml
HD 95089,system,Distance [parsec],139,,149.03,HD 95089.xml
HD 96127,system,Distance [parsec],483,,221.24,HD 96127.xml
HD 98649,system,Distance [parsec],40.3,,42.77,HD 98649.xml
HIP 75458,system,Right ascension,15 24 55,,15 24 55.77,HIP 75458.xml
HIP 75458,system,Declination,+58 57 57,,+58 57 57.8,HIP 75458.xml
HIP 75458,system,Distance [parsec],31.5,,31.33,HIP 75458.xml
